timestamp,cell_id,rrc_attempts,rrc_success,e_rab_attempts,e_rab_success,dl_prb_utilization,dl_throughput_mbps
2025-01-03 16:00:00,CELL_008,68,67,60,58,44.48,16.73
2025-01-03 17:00:00,CELL_008,59,58,52,50,50.22,9.24
2025-01-03 18:00:00,CELL_008,116,115,109,105,46.95,9.76
2025-01-03 19:00:00,CELL_008,60,59,53,51,47.04,6.48
2025-01-03 20:00:00,CELL_008,81,80,72,69,49.32,13.18
2025-01-03 21:00:00,CELL_008,95,94,87,84,55.46,13.88
2025-01-03 22:00:00,CELL_008,95,94,82,79,63.15,9.47
2025-01-03 23:00:00,CELL_008,109,107,101,97,71.42,7.03
2025-01-04 00:00:00,CELL_008,114,112,100,97,76.15,17.4
2025-01-04 01:00:00,CELL_008,146,143,136,131,68.02,13.78
2025-01-04 02:00:00,CELL_008,158,156,136,132,82.72,11.58
2025-01-04 03:00:00,CELL_008,162,160,147,141,92.27,15.89
2025-01-04 04:00:00,CELL_008,183,181,172,166,98.56,13.98
2025-01-04 05:00:00,CELL_008,141,140,126,122,88.5,22.79
2025-01-04 06:00:00,CELL_008,169,167,155,150,90.65,18.0
2025-01-04 07:00:00,CELL_008,125,124,114,110,95.56,20.67
2025-01-04 08:00:00,CELL_008,155,153,146,140,93.65,25.02
2025-01-04 09:00:00,CELL_008,163,160,145,140,86.24,16.93
2025-01-04 10:00:00,CELL_008,123,120,110,106,90.2,15.0
2025-01-04 11:00:00,CELL_008,129,127,117,113,72.32,16.51
2025-01-04 12:00:00,CELL_008,101,100,91,88,74.99,14.0
2025-01-04 13:00:00,CELL_008,117,115,104,101,61.2,11.85
2025-01-04 14:00:00,CELL_008,111,109,98,95,55.46,6.46
2025-01-04 15:00:00,CELL_008,60,59,53,51,50.89,11.92
2025-01-04 16:00:00,CELL_008,62,61,58,56,57.32,11.49
2025-01-04 17:00:00,CELL_008,81,79,71,68,52.52,7.09
2025-01-04 18:00:00,CELL_008,93,91,83,80,43.45,11.74
2025-01-04 19:00:00,CELL_008,75,74,69,66,51.85,11.42
2025-01-04 20:00:00,CELL_008,104,103,88,85,58.4,12.19
2025-01-04 21:00:00,CELL_008,93,92,80,77,52.75,10.19
2025-01-04 22:00:00,CELL_008,87,86,79,76,56.6,13.87
2025-01-04 23:00:00,CELL_008,94,94,83,80,65.35,6.87
2025-01-05 00:00:00,CELL_008,119,118,103,100,71.19,11.56
2025-01-05 01:00:00,CELL_008,125,124,106,102,73.11,13.6
2025-01-05 02:00:00,CELL_008,145,143,126,122,85.32,17.2
2025-01-05 03:00:00,CELL_008,147,144,126,121,79.45,20.1
2025-01-05 04:00:00,CELL_008,172,169,161,156,90.48,6.41
2025-01-05 05:00:00,CELL_008,157,155,134,130,96.99,13.37
2025-01-05 06:00:00,CELL_008,160,158,148,142,96.92,18.65
2025-01-05 07:00:00,CELL_008,150,148,132,128,83.35,17.16
2025-01-05 08:00:00,CELL_008,140,138,121,116,88.64,16.23
2025-01-05 09:00:00,CELL_008,149,138,134,129,91.77,12.93
2025-01-05 10:00:00,CELL_008,168,166,151,146,83.45,11.32
2025-01-05 11:00:00,CELL_008,137,135,126,122,82.14,18.89
2025-01-05 12:00:00,CELL_008,123,121,106,102,72.02,14.34
2025-01-05 13:00:00,CELL_008,101,100,93,90,66.04,13.92
2025-01-05 14:00:00,CELL_008,90,89,79,76,58.14,10.8
2025-01-05 15:00:00,CELL_008,65,64,59,57,58.36,9.58
2025-01-05 16:00:00,CELL_008,82,81,74,71,57.8,9.86
2025-01-05 17:00:00,CELL_008,75,74,67,65,51.62,9.54
2025-01-05 18:00:00,CELL_008,60,59,56,54,57.65,5.57
2025-01-05 19:00:00,CELL_008,76,75,65,63,47.17,11.35
2025-01-05 20:00:00,CELL_008,133,131,113,109,49.84,12.61
2025-01-05 21:00:00,CELL_008,79,78,71,68,62.43,10.73
2025-01-05 22:00:00,CELL_008,119,117,112,108,64.0,10.15
2025-01-05 23:00:00,CELL_008,100,98,88,84,69.53,9.87
2025-01-06 00:00:00,CELL_008,120,118,104,100,69.03,21.08
2025-01-06 01:00:00,CELL_008,124,122,109,105,77.58,19.78
2025-01-06 02:00:00,CELL_008,151,148,143,137,89.36,15.69
2025-01-06 03:00:00,CELL_008,138,135,118,114,90.58,16.21
2025-01-06 04:00:00,CELL_008,166,164,152,148,88.21,19.78
2025-01-06 05:00:00,CELL_008,162,160,151,147,84.95,19.09
2025-01-06 06:00:00,CELL_008,170,169,160,154,98.66,15.63
2025-01-06 07:00:00,CELL_008,143,142,135,130,93.91,17.39
2025-01-06 08:00:00,CELL_008,138,136,126,122,97.18,20.7
2025-01-06 09:00:00,CELL_008,132,130,113,110,87.71,21.25
2025-01-06 10:00:00,CELL_008,153,151,144,139,79.51,16.24
2025-01-06 11:00:00,CELL_008,139,137,130,126,72.55,10.67
2025-01-06 12:00:00,CELL_008,125,123,106,102,73.98,12.53
2025-01-06 13:00:00,CELL_008,103,102,97,93,67.64,18.0
2025-01-06 14:00:00,CELL_008,108,107,93,90,66.07,15.86
2025-01-06 15:00:00,CELL_008,69,68,59,57,46.61,8.68
2025-01-06 16:00:00,CELL_008,83,82,73,71,48.93,10.13
2025-01-06 17:00:00,CELL_008,99,98,84,82,54.01,9.17
2025-01-06 18:00:00,CELL_008,90,88,80,77,51.63,12.27
2025-01-06 19:00:00,CELL_008,85,83,77,74,48.48,10.45
2025-01-06 20:00:00,CELL_008,108,106,95,92,52.74,1.83
2025-01-06 21:00:00,CELL_008,84,82,74,72,55.95,8.66
2025-01-06 22:00:00,CELL_008,96,95,82,79,62.88,11.2
2025-01-06 23:00:00,CELL_008,121,119,109,106,63.4,11.71
2025-01-07 00:00:00,CELL_008,125,123,106,103,70.97,11.3
2025-01-07 01:00:00,CELL_008,130,128,113,109,82.95,13.63
2025-01-07 02:00:00,CELL_008,144,142,126,122,77.97,16.12
2025-01-07 03:00:00,CELL_008,145,143,124,119,84.89,17.77
2025-01-07 04:00:00,CELL_008,151,150,140,136,95.57,19.33
2025-01-07 05:00:00,CELL_008,115,114,100,97,91.19,19.97
2025-01-07 06:00:00,CELL_008,145,143,125,120,85.05,23.32
2025-01-07 07:00:00,CELL_008,157,155,139,135,82.75,16.27
2025-01-07 08:00:00,CELL_008,150,147,137,132,89.9,16.25
2025-01-07 09:00:00,CELL_008,151,149,130,126,94.94,13.56
2025-01-07 10:00:00,CELL_008,123,121,116,111,80.0,18.13
2025-01-07 11:00:00,CELL_008,145,143,130,126,85.48,11.98
2025-01-07 12:00:00,CELL_008,110,108,101,97,61.76,13.64
2025-01-07 13:00:00,CELL_008,124,122,106,102,73.29,7.13
2025-01-07 14:00:00,CELL_008,85,83,72,69,56.84,14.71
2025-01-07 15:00:00,CELL_008,105,104,97,94,64.53,8.84
2025-01-07 16:00:00,CELL_008,69,68,61,59,52.88,10.28
2025-01-07 17:00:00,CELL_008,97,95,90,87,56.54,16.08
2025-01-07 18:00:00,CELL_008,111,109,103,100,48.88,7.75
2025-01-07 19:00:00,CELL_008,52,51,47,45,55.78,9.23
2025-01-07 20:00:00,CELL_008,92,91,78,75,53.7,9.82
2025-01-07 21:00:00,CELL_008,102,101,90,87,56.2,7.15
2025-01-07 22:00:00,CELL_008,106,104,92,89,62.72,13.33
2025-01-07 23:00:00,CELL_008,101,100,91,88,68.18,14.1
2025-01-08 00:00:00,CELL_008,115,114,104,101,72.89,10.87
2025-01-08 01:00:00,CELL_008,123,122,106,102,80.47,16.58
2025-01-08 02:00:00,CELL_008,139,137,131,127,84.59,22.3
2025-01-08 03:00:00,CELL_008,143,141,124,120,89.91,16.72
2025-01-08 04:00:00,CELL_008,120,118,106,102,93.56,18.54
2025-01-08 05:00:00,CELL_008,152,150,137,132,90.88,15.69
2025-01-08 06:00:00,CELL_008,148,146,134,129,96.61,18.27
2025-01-08 07:00:00,CELL_008,139,137,119,114,100.0,17.75
2025-01-08 08:00:00,CELL_008,163,161,150,145,83.15,17.17
2025-01-08 09:00:00,CELL_008,137,135,118,114,89.48,13.13
2025-01-08 10:00:00,CELL_008,141,139,125,121,88.88,14.8
2025-01-08 11:00:00,CELL_008,138,136,123,119,69.95,13.86
2025-01-08 12:00:00,CELL_008,119,117,109,105,64.04,11.82
2025-01-08 13:00:00,CELL_008,100,98,91,88,62.3,11.68
2025-01-08 14:00:00,CELL_008,118,117,100,96,60.46,16.84
2025-01-08 15:00:00,CELL_008,99,98,90,87,64.39,7.76
2025-01-08 16:00:00,CELL_008,67,66,61,59,56.35,9.64
2025-01-08 17:00:00,CELL_008,101,100,87,84,48.15,9.36
2025-01-08 18:00:00,CELL_008,97,95,91,87,52.91,9.52
2025-01-08 19:00:00,CELL_008,81,80,69,67,45.26,12.48
2025-01-08 20:00:00,CELL_008,122,120,111,107,56.44,10.95
2025-01-08 21:00:00,CELL_008,110,108,95,91,53.3,12.81
2025-01-08 22:00:00,CELL_008,108,106,93,90,59.61,14.15
2025-01-08 23:00:00,CELL_008,106,104,91,85,75.36,10.46
2025-01-09 00:00:00,CELL_008,127,125,110,106,65.13,9.56
2025-01-09 01:00:00,CELL_008,106,105,91,88,81.43,12.3
2025-01-09 02:00:00,CELL_008,148,146,130,125,79.75,11.73
2025-01-09 03:00:00,CELL_008,142,140,129,125,90.96,15.03
2025-01-09 04:00:00,CELL_008,186,184,168,162,83.85,11.45
2025-01-09 05:00:00,CELL_008,154,152,134,130,81.03,24.97
2025-01-09 06:00:00,CELL_008,158,157,141,136,87.85,22.3
2025-01-09 07:00:00,CELL_008,161,160,142,137,90.04,19.54
2025-01-09 08:00:00,CELL_008,153,151,141,136,90.18,19.12
2025-01-09 09:00:00,CELL_008,131,129,119,115,83.04,16.47
2025-01-09 10:00:00,CELL_008,156,155,138,134,80.3,19.36
2025-01-09 11:00:00,CELL_008,126,125,113,109,77.45,13.33
2025-01-09 12:00:00,CELL_008,97,95,88,85,72.13,11.75
2025-01-09 13:00:00,CELL_008,114,113,103,100,65.71,17.35
2025-01-09 14:00:00,CELL_008,99,97,92,89,64.54,15.43
2025-01-09 15:00:00,CELL_008,103,102,91,88,57.08,10.41
2025-01-09 16:00:00,CELL_008,75,73,66,64,42.51,10.13
2025-01-09 17:00:00,CELL_008,88,86,75,73,43.85,10.73
2025-01-09 18:00:00,CELL_008,89,88,76,70,45.34,7.28
2025-01-09 19:00:00,CELL_008,87,86,81,79,59.77,4.67
2025-01-09 20:00:00,CELL_008,102,100,90,87,55.63,15.16
2025-01-09 21:00:00,CELL_008,87,86,74,71,50.96,5.32
2025-01-09 22:00:00,CELL_008,118,117,107,103,68.02,16.53
2025-01-09 23:00:00,CELL_008,109,108,96,93,62.55,18.37
2025-01-10 00:00:00,CELL_008,123,121,109,105,74.15,12.36
2025-01-10 01:00:00,CELL_008,128,127,118,114,70.55,14.55
2025-01-10 02:00:00,CELL_008,165,163,148,143,78.42,19.19
2025-01-10 03:00:00,CELL_008,138,137,130,126,91.56,21.26
2025-01-10 04:00:00,CELL_008,149,147,129,124,88.33,19.6
2025-01-10 05:00:00,CELL_008,141,139,132,128,89.92,20.5
2025-01-10 06:00:00,CELL_008,151,148,131,127,91.57,23.56
2025-01-10 07:00:00,CELL_008,161,160,142,137,96.92,24.24
2025-01-10 08:00:00,CELL_008,141,139,123,118,87.59,21.51
2025-01-10 09:00:00,CELL_008,121,119,109,105,85.39,17.29
2025-01-10 10:00:00,CELL_008,131,129,114,111,85.51,18.17
2025-01-10 11:00:00,CELL_008,148,146,138,134,81.14,17.28
2025-01-10 12:00:00,CELL_008,86,84,78,75,71.14,17.19
2025-01-10 13:00:00,CELL_008,109,108,99,96,72.13,14.19
2025-01-10 14:00:00,CELL_008,111,109,99,95,56.69,8.72
2025-01-10 15:00:00,CELL_008,107,106,99,95,61.8,6.92
2025-01-10 16:00:00,CELL_008,70,69,62,59,46.35,14.26
2025-01-10 17:00:00,CELL_008,104,103,95,91,60.34,10.0
2025-01-10 18:00:00,CELL_008,92,91,80,77,60.27,11.87
2025-01-10 19:00:00,CELL_008,96,94,89,86,54.73,15.79
2025-01-10 20:00:00,CELL_008,66,65,57,55,57.5,10.82
2025-01-10 21:00:00,CELL_008,94,92,81,78,58.7,7.61
2025-01-10 22:00:00,CELL_008,86,85,80,77,68.59,12.59
2025-01-10 23:00:00,CELL_008,120,118,106,102,63.98,14.94
2025-01-11 00:00:00,CELL_008,121,119,112,108,77.24,17.38
2025-01-11 01:00:00,CELL_008,138,137,120,116,72.31,18.22
2025-01-11 02:00:00,CELL_008,140,138,132,128,93.94,19.99
2025-01-11 03:00:00,CELL_008,145,144,125,121,88.7,21.82
2025-01-11 04:00:00,CELL_008,152,150,138,133,98.43,20.3
2025-01-11 05:00:00,CELL_008,158,156,147,142,89.66,16.9
2025-01-11 06:00:00,CELL_008,157,155,133,128,89.92,21.71
2025-01-11 07:00:00,CELL_008,143,141,122,118,93.08,21.57
2025-01-11 08:00:00,CELL_008,136,134,128,115,92.2,15.84
2025-01-11 09:00:00,CELL_008,134,132,115,111,90.92,21.04
2025-01-11 10:00:00,CELL_008,170,167,149,145,79.84,15.41
2025-01-11 11:00:00,CELL_008,148,146,130,126,84.75,14.94
2025-01-11 12:00:00,CELL_008,96,95,89,86,64.11,12.67
2025-01-11 13:00:00,CELL_008,96,94,90,87,65.11,8.51
2025-01-11 14:00:00,CELL_008,98,96,88,85,60.58,8.35
2025-01-11 15:00:00,CELL_008,98,96,84,81,53.73,10.69
2025-01-11 16:00:00,CELL_008,96,95,83,80,52.31,9.95
2025-01-11 17:00:00,CELL_008,84,83,73,70,49.94,13.99
2025-01-11 18:00:00,CELL_008,71,70,67,64,36.88,12.62
2025-01-11 19:00:00,CELL_008,106,104,97,94,50.62,11.29
2025-01-11 20:00:00,CELL_008,73,72,65,63,57.28,6.14
2025-01-11 21:00:00,CELL_008,87,86,81,78,57.84,11.51
2025-01-11 22:00:00,CELL_008,82,81,72,69,67.15,12.35
2025-01-11 23:00:00,CELL_008,103,102,97,93,67.9,8.92
2025-01-12 00:00:00,CELL_008,99,97,93,90,70.35,9.0
2025-01-12 01:00:00,CELL_008,136,134,127,123,79.1,16.3
2025-01-12 02:00:00,CELL_008,128,126,109,105,79.79,18.09
2025-01-12 03:00:00,CELL_008,142,139,129,124,88.37,12.06
2025-01-12 04:00:00,CELL_008,148,146,126,121,79.98,19.85
2025-01-12 05:00:00,CELL_008,145,143,135,131,97.48,19.9
2025-01-12 06:00:00,CELL_008,149,146,139,127,90.15,15.94
2025-01-12 07:00:00,CELL_008,141,139,122,119,96.98,21.33
2025-01-12 08:00:00,CELL_008,157,155,143,138,86.35,15.38
2025-01-12 09:00:00,CELL_008,171,169,145,140,87.17,13.17
2025-01-12 10:00:00,CELL_008,137,135,126,122,88.77,18.83
2025-01-12 11:00:00,CELL_008,157,155,146,141,83.66,18.33
2025-01-12 12:00:00,CELL_008,87,85,77,74,71.22,17.72
2025-01-12 13:00:00,CELL_008,90,89,79,76,70.31,14.35
2025-01-12 14:00:00,CELL_008,112,110,97,93,71.31,4.42
2025-01-12 15:00:00,CELL_008,98,96,84,81,46.18,12.56
2025-01-12 16:00:00,CELL_008,73,72,67,64,54.37,9.94
2025-01-12 17:00:00,CELL_008,97,95,91,88,54.09,12.63
2025-01-12 18:00:00,CELL_008,50,49,44,42,61.05,9.96
2025-01-12 19:00:00,CELL_008,86,85,80,78,43.36,10.07
2025-01-12 20:00:00,CELL_008,83,82,74,71,51.48,8.99
2025-01-12 21:00:00,CELL_008,112,110,97,94,52.91,8.39
2025-01-12 22:00:00,CELL_008,97,96,87,84,50.63,10.17
2025-01-12 23:00:00,CELL_008,125,123,111,107,70.54,15.0
2025-01-13 00:00:00,CELL_008,126,124,110,107,72.07,12.28
2025-01-13 01:00:00,CELL_008,137,135,126,122,77.72,14.65
2025-01-13 02:00:00,CELL_008,125,123,108,104,81.79,15.99
2025-01-13 03:00:00,CELL_008,164,162,146,142,87.64,22.19
2025-01-13 04:00:00,CELL_008,205,203,176,171,84.49,20.45
2025-01-13 05:00:00,CELL_008,142,140,125,120,100.0,18.22
2025-01-13 06:00:00,CELL_008,168,165,159,154,93.09,20.64
2025-01-13 07:00:00,CELL_008,155,153,139,134,92.77,15.69
2025-01-13 08:00:00,CELL_008,171,169,146,141,88.75,20.02
2025-01-13 09:00:00,CELL_008,128,126,110,106,93.1,17.61
2025-01-13 10:00:00,CELL_008,142,139,133,127,89.85,15.17
2025-01-13 11:00:00,CELL_008,126,124,110,106,72.0,14.63
2025-01-13 12:00:00,CELL_008,124,122,114,110,73.1,11.19
2025-01-13 13:00:00,CELL_008,102,101,94,91,67.99,12.83
2025-01-13 14:00:00,CELL_008,75,74,68,66,51.98,13.01
2025-01-13 15:00:00,CELL_008,99,97,90,87,59.49,10.28
2025-01-13 16:00:00,CELL_008,86,85,74,71,57.89,13.61
2025-01-13 17:00:00,CELL_008,62,61,53,51,55.72,14.34
2025-01-13 18:00:00,CELL_008,83,81,72,69,48.8,10.58
2025-01-13 19:00:00,CELL_008,69,68,62,60,58.17,11.32
2025-01-13 20:00:00,CELL_008,89,88,83,80,49.03,8.81
2025-01-13 21:00:00,CELL_008,121,119,107,102,54.78,9.45
2025-01-13 22:00:00,CELL_008,113,112,104,101,64.2,13.4
2025-01-13 23:00:00,CELL_008,120,118,113,110,68.11,9.6
2025-01-14 00:00:00,CELL_008,106,104,93,90,69.76,15.27
2025-01-14 01:00:00,CELL_008,128,126,121,117,80.33,11.45
2025-01-14 02:00:00,CELL_008,117,116,109,105,82.94,23.02
2025-01-14 03:00:00,CELL_008,154,152,144,139,80.83,8.85
2025-01-14 04:00:00,CELL_008,138,137,124,120,91.59,19.51
2025-01-14 05:00:00,CELL_008,152,150,144,138,96.63,22.2
2025-01-14 06:00:00,CELL_008,166,164,141,136,99.22,20.08
2025-01-14 07:00:00,CELL_008,149,147,134,130,93.61,25.77
2025-01-14 08:00:00,CELL_008,151,150,129,124,95.81,17.67
2025-01-14 09:00:00,CELL_008,160,158,147,142,82.18,9.09
2025-01-14 10:00:00,CELL_008,134,132,124,120,88.0,16.99
2025-01-14 11:00:00,CELL_008,130,128,116,112,73.95,13.44
2025-01-14 12:00:00,CELL_008,83,82,73,70,71.76,12.09
2025-01-14 13:00:00,CELL_008,130,128,111,107,63.46,13.99
2025-01-14 14:00:00,CELL_008,101,100,86,83,60.43,12.36
2025-01-14 15:00:00,CELL_008,89,87,79,76,56.19,10.96
2025-01-14 16:00:00,CELL_008,98,97,83,81,52.81,9.76
2025-01-14 17:00:00,CELL_008,55,54,49,47,43.81,10.11
2025-01-14 18:00:00,CELL_008,76,75,71,68,49.87,7.71
2025-01-14 19:00:00,CELL_008,102,101,91,88,45.08,12.88
2025-01-14 20:00:00,CELL_008,108,106,95,91,51.01,13.04
2025-01-14 21:00:00,CELL_008,79,77,72,69,51.98,8.94
2025-01-14 22:00:00,CELL_008,120,110,111,108,60.99,9.24
2025-01-14 23:00:00,CELL_008,127,125,109,99,64.65,12.24
2025-01-15 00:00:00,CELL_008,120,118,112,109,72.45,17.89
2025-01-15 01:00:00,CELL_008,137,135,118,114,78.5,14.26
2025-01-15 02:00:00,CELL_008,113,111,103,99,79.59,13.96
2025-01-15 03:00:00,CELL_008,131,129,120,116,91.4,16.33
2025-01-15 04:00:00,CELL_008,162,160,139,134,92.29,20.63
2025-01-15 05:00:00,CELL_008,178,177,157,151,96.07,19.38
2025-01-15 06:00:00,CELL_008,133,131,122,118,99.77,15.65
2025-01-15 07:00:00,CELL_008,131,129,112,108,93.19,21.61
2025-01-15 08:00:00,CELL_008,135,133,122,118,94.76,15.76
2025-01-15 09:00:00,CELL_008,194,191,181,175,87.11,18.6
2025-01-15 10:00:00,CELL_008,130,128,111,108,87.56,20.04
2025-01-15 11:00:00,CELL_008,115,114,106,102,81.51,15.19
2025-01-15 12:00:00,CELL_008,112,111,98,94,77.17,17.66
2025-01-15 13:00:00,CELL_008,108,106,98,94,62.39,17.68
2025-01-15 14:00:00,CELL_008,102,100,96,92,63.66,10.86
2025-01-15 15:00:00,CELL_008,87,86,80,77,54.13,12.95
2025-01-15 16:00:00,CELL_008,85,84,76,73,56.06,10.29
2025-01-15 17:00:00,CELL_008,65,64,56,54,47.9,10.2
2025-01-15 18:00:00,CELL_008,97,95,84,81,52.24,3.56
2025-01-15 19:00:00,CELL_008,115,114,103,99,64.8,5.83
2025-01-15 20:00:00,CELL_008,94,92,82,79,54.51,12.7
2025-01-15 21:00:00,CELL_008,127,126,110,106,57.68,12.71
2025-01-15 22:00:00,CELL_008,95,94,86,83,56.14,5.59
2025-01-15 23:00:00,CELL_008,142,140,127,123,71.1,13.64
2025-01-16 00:00:00,CELL_008,142,140,126,122,75.67,17.99
2025-01-16 01:00:00,CELL_008,137,135,128,123,74.44,15.04
2025-01-16 02:00:00,CELL_008,156,154,136,131,73.42,15.18
2025-01-16 03:00:00,CELL_008,129,127,111,107,91.28,14.94
2025-01-16 04:00:00,CELL_008,158,156,144,139,87.11,16.78
2025-01-16 05:00:00,CELL_008,159,157,149,144,94.73,22.11
2025-01-16 06:00:00,CELL_008,145,143,128,124,91.46,17.44
2025-01-16 07:00:00,CELL_008,162,160,146,141,91.88,16.54
2025-01-16 08:00:00,CELL_008,152,150,132,128,94.93,18.38
2025-01-16 09:00:00,CELL_008,136,135,127,123,90.58,15.91
2025-01-16 10:00:00,CELL_008,141,140,132,128,85.1,12.43
2025-01-16 11:00:00,CELL_008,96,94,84,81,80.81,10.33
2025-01-16 12:00:00,CELL_008,126,125,112,108,78.45,15.71
2025-01-16 13:00:00,CELL_008,99,98,87,84,74.24,10.34
2025-01-16 14:00:00,CELL_008,97,95,86,83,60.75,11.0
2025-01-16 15:00:00,CELL_008,106,105,99,96,58.91,18.2
2025-01-16 16:00:00,CELL_008,80,79,72,70,56.26,9.61
2025-01-16 17:00:00,CELL_008,94,93,89,86,50.9,7.83
2025-01-16 18:00:00,CELL_008,93,91,81,78,50.97,9.26
2025-01-16 19:00:00,CELL_008,117,115,103,99,50.05,6.28
2025-01-16 20:00:00,CELL_008,98,96,85,82,53.65,8.38
2025-01-16 21:00:00,CELL_008,108,107,102,99,61.65,12.25
2025-01-16 22:00:00,CELL_008,90,88,84,81,60.98,8.29
2025-01-16 23:00:00,CELL_008,111,109,94,90,70.9,11.7
2025-01-17 00:00:00,CELL_008,115,114,103,100,73.83,14.18
2025-01-17 01:00:00,CELL_008,119,117,105,101,73.95,13.39
2025-01-17 02:00:00,CELL_008,118,117,103,99,86.19,19.78
2025-01-17 03:00:00,CELL_008,162,161,147,142,88.55,11.31
2025-01-17 04:00:00,CELL_008,112,110,96,93,91.74,18.59
2025-01-17 05:00:00,CELL_008,155,152,146,141,94.48,15.28
2025-01-17 06:00:00,CELL_008,160,158,143,138,100.0,19.08
2025-01-17 07:00:00,CELL_008,124,122,112,108,90.47,19.69
2025-01-17 08:00:00,CELL_008,141,139,127,123,93.52,17.78
2025-01-17 09:00:00,CELL_008,152,149,140,135,80.48,18.31
2025-01-17 10:00:00,CELL_008,149,147,134,130,88.13,16.34
2025-01-17 11:00:00,CELL_008,128,117,116,112,73.82,11.47
2025-01-17 12:00:00,CELL_008,96,94,88,85,73.58,18.0
2025-01-17 13:00:00,CELL_008,116,115,106,102,60.26,20.0
2025-01-17 14:00:00,CELL_008,115,113,104,100,63.12,17.3
2025-01-17 15:00:00,CELL_008,104,103,98,94,50.11,8.21
2025-01-17 16:00:00,CELL_008,80,79,70,67,43.98,12.19
2025-01-17 17:00:00,CELL_008,87,86,76,73,54.56,13.96
2025-01-17 18:00:00,CELL_008,84,83,71,69,55.81,4.85
2025-01-17 19:00:00,CELL_008,84,83,73,70,47.02,7.88
2025-01-17 20:00:00,CELL_008,86,85,74,71,60.37,12.37
2025-01-17 21:00:00,CELL_008,96,94,90,86,56.91,16.25
2025-01-17 22:00:00,CELL_008,90,88,80,77,60.57,11.61
2025-01-17 23:00:00,CELL_008,121,120,111,107,74.01,15.63
2025-01-18 00:00:00,CELL_008,126,125,108,104,76.27,9.99
2025-01-18 01:00:00,CELL_008,121,120,109,105,75.99,19.03
2025-01-18 02:00:00,CELL_008,166,164,153,148,79.22,15.93
2025-01-18 03:00:00,CELL_008,156,154,133,128,81.38,19.87
2025-01-18 04:00:00,CELL_008,144,142,130,125,96.55,17.35
2025-01-18 05:00:00,CELL_008,176,174,164,159,91.19,14.71
2025-01-18 06:00:00,CELL_008,167,165,142,137,88.93,21.29
2025-01-18 07:00:00,CELL_008,141,139,124,120,89.81,18.65
2025-01-18 08:00:00,CELL_008,129,128,117,113,100.0,22.32
2025-01-18 09:00:00,CELL_008,163,161,148,142,85.53,18.45
2025-01-18 10:00:00,CELL_008,136,134,126,123,92.05,14.31
2025-01-18 11:00:00,CELL_008,115,114,101,97,76.23,13.28
2025-01-18 12:00:00,CELL_008,109,107,102,98,78.29,15.7
2025-01-18 13:00:00,CELL_008,121,120,104,101,64.37,13.99
2025-01-18 14:00:00,CELL_008,83,82,72,69,63.76,8.58
2025-01-18 15:00:00,CELL_008,97,96,82,79,55.52,5.85
2025-01-18 16:00:00,CELL_008,71,70,65,63,53.76,6.9
2025-01-18 17:00:00,CELL_008,80,79,69,66,49.86,10.44
2025-01-18 18:00:00,CELL_008,79,78,70,68,52.4,15.31
2025-01-18 19:00:00,CELL_008,89,88,83,80,50.27,11.69
2025-01-18 20:00:00,CELL_008,80,79,74,71,55.79,8.1
2025-01-18 21:00:00,CELL_008,85,84,75,73,56.32,10.41
2025-01-18 22:00:00,CELL_008,101,100,88,85,60.29,19.55
2025-01-18 23:00:00,CELL_008,88,86,77,74,59.1,10.77
2025-01-19 00:00:00,CELL_008,116,114,104,100,75.83,15.05
2025-01-19 01:00:00,CELL_008,146,144,136,131,70.35,18.84
2025-01-19 02:00:00,CELL_008,147,145,125,122,94.83,4.12
2025-01-19 03:00:00,CELL_008,142,141,129,124,86.5,16.8
2025-01-19 04:00:00,CELL_008,168,166,153,148,86.37,24.22
2025-01-19 05:00:00,CELL_008,146,144,132,127,98.51,10.08
2025-01-19 06:00:00,CELL_008,147,144,135,130,100.0,18.07
2025-01-19 07:00:00,CELL_008,131,129,122,117,99.63,18.29
2025-01-19 08:00:00,CELL_008,123,121,115,111,97.11,21.0
2025-01-19 09:00:00,CELL_008,132,131,122,118,83.76,19.17
2025-01-19 10:00:00,CELL_008,114,112,106,103,79.39,17.33
2025-01-19 11:00:00,CELL_008,135,133,126,121,83.54,11.04
2025-01-19 12:00:00,CELL_008,138,137,119,115,68.7,15.06
2025-01-19 13:00:00,CELL_008,109,108,92,89,68.07,14.42
2025-01-19 14:00:00,CELL_008,104,102,88,85,62.19,13.09
2025-01-19 15:00:00,CELL_008,87,85,75,72,60.37,11.84
2025-01-19 16:00:00,CELL_008,96,94,90,87,54.99,10.26
2025-01-19 17:00:00,CELL_008,70,69,61,59,49.91,8.13
2025-01-19 18:00:00,CELL_008,89,88,84,81,48.11,5.09
2025-01-19 19:00:00,CELL_008,85,84,73,70,51.19,10.39
2025-01-19 20:00:00,CELL_008,101,100,87,84,51.99,11.15
2025-01-19 21:00:00,CELL_008,81,80,71,68,55.51,9.61
2025-01-19 22:00:00,CELL_008,85,83,79,76,56.99,13.47
2025-01-19 23:00:00,CELL_008,94,93,81,78,72.99,12.76
2025-01-20 00:00:00,CELL_008,125,124,118,114,78.06,17.74
2025-01-20 01:00:00,CELL_008,107,105,97,93,85.29,7.71
2025-01-20 02:00:00,CELL_008,143,141,123,119,78.45,18.35
2025-01-20 03:00:00,CELL_008,151,149,136,133,83.41,15.16
2025-01-20 04:00:00,CELL_008,163,161,144,140,88.84,14.32
2025-01-20 05:00:00,CELL_008,174,172,149,144,93.16,16.95
